Adding nodes: J.P._Morgan_Chase -- Helene_L._Kaplan -=> MetLife
Adding nodes: Merrill_Lynch -- John_J._Phelan,_Jr. -=> MetLife
Adding nodes: Verizon_Communications -- Hugh_B._Price -=> MetLife
Adding nodes: Sears_Roebuck -- Hugh_B._Price -=> MetLife
Adding nodes: Goldman_Sachs_Group -- Ruth_J._Simmons,_Ph.D. -=> MetLife
Adding nodes: Pfizer -- Ruth_J._Simmons,_Ph.D. -=> MetLife
Adding nodes: Texaco -- William_C._Steere,_Jr. -=> MetLife
Adding nodes: Sears_Roebuck -- Donald_J._Carty -=> Dell_Computer
Adding nodes: AMR -- Donald_J._Carty -=> Dell_Computer
Adding nodes: J.P._Morgan_Chase -- William_H._Gray_III -=> Dell_Computer
Adding nodes: Prudential_Ins._Co._of_America -- William_H._Gray_III -=> Dell_Computer
Adding nodes: Aetna -- Michael_H._Jordan -=> Dell_Computer
Adding nodes: Motorola -- Judy_C._Lewent -=> Dell_Computer
Adding nodes: Morgan_Stanley_Dean_Witter -- Michael_A._Miles -=> Dell_Computer
Adding nodes: Sears_Roebuck -- Michael_A._Miles -=> Dell_Computer
Adding nodes: Allstate -- Michael_A._Miles -=> Dell_Computer
Adding nodes: AMR -- Michael_A._Miles -=> Dell_Computer
Adding nodes: General_Electric -- Sam_Nunn -=> Dell_Computer
Adding nodes: Texaco -- Sam_Nunn -=> Dell_Computer
Adding nodes: Coca-Cola -- Sam_Nunn -=> Dell_Computer
Adding nodes: Allstate -- Mary_A._Taylor -=> Dell_Computer
Adding nodes: J.C._Penney -- Kent_B._Foster -=> Ingram_Micro
Adding nodes: New_York_Life_Insurance -- Kent_B._Foster -=> Ingram_Micro
Adding nodes: El_Paso_Corp. -- Joe_B._Wyatt -=> Ingram_Micro
Adding nodes: Lehman_Brothers_Holdings -- Henry_Kaufman -=> Freddie_Mac
Adding nodes: SBC_Communications -- John_B._McCoy -=> Freddie_Mac
Adding nodes: Cardinal_Health -- John_B._McCoy -=> Freddie_Mac
Adding nodes: Verizon_Communications -- Russell_E._Palmer -=> Freddie_Mac
Adding nodes: Honeywell_International -- Russell_E._Palmer -=> Freddie_Mac
Adding nodes: Bank_One_Corp. -- Robert_D._Walter -=> Cardinal_Health
Adding nodes: SBC_Communications -- John_B._McCoy -=> Cardinal_Health
Adding nodes: Freddie_Mac -- John_B._McCoy -=> Cardinal_Health
Adding nodes: BellSouth -- James_P._Kelly -=> United_Parcel_Service
Adding nodes: Georgia-Pacific -- James_P._Kelly -=> United_Parcel_Service
Adding nodes: J.C._Penney -- M._Anthony_Burns -=> Pfizer
Adding nodes: CVS -- W._Don_Cornwell -=> Pfizer
Adding nodes: Merrill_Lynch -- George_B._Harvey -=> Pfizer
Adding nodes: Prudential_Ins._Co._of_America -- Constance_J._Horner -=> Pfizer
Adding nodes: TIAA-CREF -- Stanley_O._Ikenberry,_Ph.D. -=> Pfizer
Adding nodes: Utilicorp -- Stanley_O._Ikenberry,_Ph.D. -=> Pfizer
Adding nodes: MetLife -- Harry_P._Kamen -=> Pfizer
Adding nodes: Delphi_Automotive_Systems -- Thomas_G._Labrecque -=> Pfizer
Adding nodes: Fannie_Mae -- Franklin_D._Raines -=> Pfizer
Adding nodes: PepsiCo -- Franklin_D._Raines -=> Pfizer
Adding nodes: Goldman_Sachs_Group -- Ruth_J._Simmons,_Ph.D. -=> Pfizer
Adding nodes: MetLife -- Ruth_J._Simmons,_Ph.D. -=> Pfizer
Adding nodes: Compaq_Computer -- Michael_D._Capellas -=> Dynegy
Adding nodes: Chevron -- Richard_H._Matzke -=> Dynegy
Adding nodes: Sara_Lee -- C._Steven_McMillan -=> Dynegy
Adding nodes: Allstate -- H._John_Riley,_Jr. -=> Dynegy
Adding nodes: CVS -- Sheli_Z._Rosenberg -=> Dynegy
Adding nodes: Citigroup -- Alain_J.P._Belda -=> E.I._du_Pont_de_Nemours
Adding nodes: Alcoa -- Alain_J.P._Belda -=> E.I._du_Pont_de_Nemours
Adding nodes: Conoco -- William_K._Reilly -=> E.I._du_Pont_de_Nemours
Adding nodes: Intl._Business_Machines -- Charles_M._Vest -=> E.I._du_Pont_de_Nemours
Adding nodes: Pfizer -- Thomas_G._Labrecque -=> Delphi_Automotive_Systems
Adding nodes: General_Electric -- Roger_S._Penske -=> Delphi_Automotive_Systems
Adding nodes: Kroger_Company -- Edward_M._Liddy -=> Allstate
Adding nodes: BellSouth -- F._Duane_Ackerman -=> Allstate
Adding nodes: Sears_Roebuck -- Warren_L._Batts -=> Allstate
Adding nodes: Sprint -- Warren_L._Batts -=> Allstate
Adding nodes: Morgan_Stanley_Dean_Witter -- Edward_A._Brennan -=> Allstate
Adding nodes: AMR -- Edward_A._Brennan -=> Allstate
Adding nodes: Sears_Roebuck -- W._James_Farrell -=> Allstate
Adding nodes: Sprint -- Ronald_T._LeMay -=> Allstate
Adding nodes: Morgan_Stanley_Dean_Witter -- Michael_A._Miles -=> Allstate
Adding nodes: Sears_Roebuck -- Michael_A._Miles -=> Allstate
Adding nodes: Dell_Computer -- Michael_A._Miles -=> Allstate
Adding nodes: AMR -- Michael_A._Miles -=> Allstate
Adding nodes: Dynegy -- H._John_Riley,_Jr. -=> Allstate
Adding nodes: Dell_Computer -- Mary_A._Taylor -=> Allstate
Adding nodes: Ford_Motor -- Irvine_O._Hockaday,_Jr. -=> Utilicorp
Adding nodes: Sprint -- Irvine_O._Hockaday,_Jr. -=> Utilicorp
Adding nodes: TIAA-CREF -- Stanley_O._Ikenberry,_Ph.D. -=> Utilicorp
Adding nodes: Pfizer -- Stanley_O._Ikenberry,_Ph.D. -=> Utilicorp
Adding nodes: Caterpillar -- John_T._Dillon -=> International_Paper
Adding nodes: Texaco -- Robert_J._Eaton -=> International_Paper
Adding nodes: SBC_Communications -- James_A._Henderson -=> International_Paper
Adding nodes: Kmart -- Robert_D._Kennedy -=> International_Paper
Adding nodes: AT*T -- Donald_F._McHenry -=> International_Paper
Adding nodes: FleetBoston_Financial -- Donald_F._McHenry -=> International_Paper
Adding nodes: Coca-Cola -- Donald_F._McHenry -=> International_Paper
Adding nodes: J.C._Penney -- Jane_C._Pfeiffer -=> International_Paper
Adding nodes: Texaco -- Charles_R._Shoemate -=> International_Paper
Adding nodes: Target -- Richard_M._Kovacevich -=> Wells_Fargo
Adding nodes: Supervalu -- Susan_E._Engel -=> Wells_Fargo
Adding nodes: Exxon-Mobil -- Reatha_Clark_King -=> Wells_Fargo
